ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank
PCL_INDV:CS202211210_3334	MouseBrain 03334 - CS202211210_3334	3334 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3334		3334 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03334			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113334			
PCL_INDV:CS202211210_3335	MouseBrain 03335 - CS202211210_3335	3335 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3335		3335 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03335			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113335			
PCL_INDV:CS202211210_3336	MouseBrain 03336 - CS202211210_3336	3336 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3336		3336 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03336			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113336			
PCL_INDV:CS202211210_3337	MouseBrain 03337 - CS202211210_3337	3337 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3337		3337 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03337			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113337			
PCL_INDV:CS202211210_3338	MouseBrain 03338 - CS202211210_3338	3338 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3338		3338 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03338			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113338			
PCL_INDV:CS202211210_3339	MouseBrain 03339 - CS202211210_3339	3339 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3339		3339 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03339			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113339			
PCL_INDV:CS202211210_3340	MouseBrain 03340 - CS202211210_3340	3340 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3340		3340 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03340			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113340			
PCL_INDV:CS202211210_3341	MouseBrain 03341 - CS202211210_3341	3341 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3341		3341 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03341			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113341			
PCL_INDV:CS202211210_3342	MouseBrain 03342 - CS202211210_3342	3342 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3342		3342 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03342			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113342			
PCL_INDV:CS202211210_3343	MouseBrain 03343 - CS202211210_3343	3343 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3343		3343 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03343			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113343			
PCL_INDV:CS202211210_3344	MouseBrain 03344 - CS202211210_3344	3344 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3344		3344 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03344			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113344			
PCL_INDV:CS202211210_3345	MouseBrain 03345 - CS202211210_3345	3345 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3345		3345 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03345			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113345			
PCL_INDV:CS202211210_3346	MouseBrain 03346 - CS202211210_3346	3346 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3346		3346 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03346			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113346			
PCL_INDV:CS202211210_3347	MouseBrain 03347 - CS202211210_3347	3347 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3347		3347 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03347			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113347			
PCL_INDV:CS202211210_3348	MouseBrain 03348 - CS202211210_3348	3348 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3348		3348 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03348			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113348			
PCL_INDV:CS202211210_3349	MouseBrain 03349 - CS202211210_3349	3349 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3349		3349 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03349			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113349			
PCL_INDV:CS202211210_3350	MouseBrain 03350 - CS202211210_3350	3350 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3350		3350 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03350			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113350			
PCL_INDV:CS202211210_3351	MouseBrain 03351 - CS202211210_3351	3351 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3351		3351 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03351			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113351			
PCL_INDV:CS202211210_3352	MouseBrain 03352 - CS202211210_3352	3352 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3352		3352 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03352			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113352			
PCL_INDV:CS202211210_3353	MouseBrain 03353 - CS202211210_3353	3353 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3353		3353 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03353			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113353			
PCL_INDV:CS202211210_3354	MouseBrain 03354 - CS202211210_3354	3354 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3354		3354 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03354			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113354			
PCL_INDV:CS202211210_3355	MouseBrain 03355 - CS202211210_3355	3355 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3355		3355 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03355			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113355			
PCL_INDV:CS202211210_3356	MouseBrain 03356 - CS202211210_3356	3356 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3356		3356 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03356			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113356			
PCL_INDV:CS202211210_3357	MouseBrain 03357 - CS202211210_3357	3357 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3357		3357 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03357			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113357			
PCL_INDV:CS202211210_3358	MouseBrain 03358 - CS202211210_3358	3358 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3358		3358 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03358			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113358			
PCL_INDV:CS202211210_3359	MouseBrain 03359 - CS202211210_3359	3359 CUN-PPN Evx2 Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5370		CS202211210_3359		3359 CUN-PPN Evx2 Meis2 Glut		MouseBrain 03359			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113359			
PCL_INDV:CS202211210_3360	MouseBrain 03360 - CS202211210_3360	3360 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3360		3360 PB-an-do Evx2 Glut		MouseBrain 03360			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113360			
PCL_INDV:CS202211210_3361	MouseBrain 03361 - CS202211210_3361	3361 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3361		3361 PB-an-do Evx2 Glut		MouseBrain 03361			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113361			
PCL_INDV:CS202211210_3362	MouseBrain 03362 - CS202211210_3362	3362 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3362		3362 PB-an-do Evx2 Glut		MouseBrain 03362			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113362			
PCL_INDV:CS202211210_3363	MouseBrain 03363 - CS202211210_3363	3363 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3363		3363 PB-an-do Evx2 Glut		MouseBrain 03363			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113363			
PCL_INDV:CS202211210_3364	MouseBrain 03364 - CS202211210_3364	3364 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3364		3364 PB-an-do Evx2 Glut		MouseBrain 03364			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113364			
PCL_INDV:CS202211210_3365	MouseBrain 03365 - CS202211210_3365	3365 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3365		3365 PB-an-do Evx2 Glut		MouseBrain 03365			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113365			
PCL_INDV:CS202211210_3366	MouseBrain 03366 - CS202211210_3366	3366 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3366		3366 PB-an-do Evx2 Glut		MouseBrain 03366			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113366			
PCL_INDV:CS202211210_3367	MouseBrain 03367 - CS202211210_3367	3367 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3367		3367 PB-an-do Evx2 Glut		MouseBrain 03367			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113367			
PCL_INDV:CS202211210_3368	MouseBrain 03368 - CS202211210_3368	3368 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3368		3368 PB-an-do Evx2 Glut		MouseBrain 03368			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113368			
PCL_INDV:CS202211210_3369	MouseBrain 03369 - CS202211210_3369	3369 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3369		3369 PB-an-do Evx2 Glut		MouseBrain 03369			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113369			
PCL_INDV:CS202211210_3370	MouseBrain 03370 - CS202211210_3370	3370 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3370		3370 PB-an-do Evx2 Glut		MouseBrain 03370			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113370			
PCL_INDV:CS202211210_3371	MouseBrain 03371 - CS202211210_3371	3371 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3371		3371 PB-an-do Evx2 Glut		MouseBrain 03371			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113371			
PCL_INDV:CS202211210_3372	MouseBrain 03372 - CS202211210_3372	3372 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3372		3372 PB-an-do Evx2 Glut		MouseBrain 03372			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113372			
PCL_INDV:CS202211210_3373	MouseBrain 03373 - CS202211210_3373	3373 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3373		3373 PB-an-do Evx2 Glut		MouseBrain 03373			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113373			
PCL_INDV:CS202211210_3374	MouseBrain 03374 - CS202211210_3374	3374 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3374		3374 PB-an-do Evx2 Glut		MouseBrain 03374			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113374			
PCL_INDV:CS202211210_3375	MouseBrain 03375 - CS202211210_3375	3375 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3375		3375 PB-an-do Evx2 Glut		MouseBrain 03375			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113375			
PCL_INDV:CS202211210_3376	MouseBrain 03376 - CS202211210_3376	3376 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3376		3376 PB-an-do Evx2 Glut		MouseBrain 03376			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113376			
PCL_INDV:CS202211210_3377	MouseBrain 03377 - CS202211210_3377	3377 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3377		3377 PB-an-do Evx2 Glut		MouseBrain 03377			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113377			
PCL_INDV:CS202211210_3378	MouseBrain 03378 - CS202211210_3378	3378 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3378		3378 PB-an-do Evx2 Glut		MouseBrain 03378			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113378			
PCL_INDV:CS202211210_3379	MouseBrain 03379 - CS202211210_3379	3379 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3379		3379 PB-an-do Evx2 Glut		MouseBrain 03379			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113379			
PCL_INDV:CS202211210_3380	MouseBrain 03380 - CS202211210_3380	3380 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3380		3380 PB-an-do Evx2 Glut		MouseBrain 03380			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113380			
PCL_INDV:CS202211210_3381	MouseBrain 03381 - CS202211210_3381	3381 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3381		3381 PB-an-do Evx2 Glut		MouseBrain 03381			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113381			
PCL_INDV:CS202211210_3382	MouseBrain 03382 - CS202211210_3382	3382 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3382		3382 PB-an-do Evx2 Glut		MouseBrain 03382			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113382			
PCL_INDV:CS202211210_3383	MouseBrain 03383 - CS202211210_3383	3383 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3383		3383 PB-an-do Evx2 Glut		MouseBrain 03383			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113383			
PCL_INDV:CS202211210_3384	MouseBrain 03384 - CS202211210_3384	3384 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3384		3384 PB-an-do Evx2 Glut		MouseBrain 03384			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113384			
PCL_INDV:CS202211210_3385	MouseBrain 03385 - CS202211210_3385	3385 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3385		3385 PB-an-do Evx2 Glut		MouseBrain 03385			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113385			
PCL_INDV:CS202211210_3386	MouseBrain 03386 - CS202211210_3386	3386 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3386		3386 PB-an-do Evx2 Glut		MouseBrain 03386			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113386			
PCL_INDV:CS202211210_3387	MouseBrain 03387 - CS202211210_3387	3387 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3387		3387 PB-an-do Evx2 Glut		MouseBrain 03387			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113387			
PCL_INDV:CS202211210_3388	MouseBrain 03388 - CS202211210_3388	3388 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3388		3388 PB-an-do Evx2 Glut		MouseBrain 03388			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113388			
PCL_INDV:CS202211210_3389	MouseBrain 03389 - CS202211210_3389	3389 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3389		3389 PB-an-do Evx2 Glut		MouseBrain 03389			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113389			
PCL_INDV:CS202211210_3390	MouseBrain 03390 - CS202211210_3390	3390 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3390		3390 PB-an-do Evx2 Glut		MouseBrain 03390			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113390			
PCL_INDV:CS202211210_3391	MouseBrain 03391 - CS202211210_3391	3391 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3391		3391 PB-an-do Evx2 Glut		MouseBrain 03391			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113391			
PCL_INDV:CS202211210_3392	MouseBrain 03392 - CS202211210_3392	3392 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3392		3392 PB-an-do Evx2 Glut		MouseBrain 03392			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113392			
PCL_INDV:CS202211210_3393	MouseBrain 03393 - CS202211210_3393	3393 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3393		3393 PB-an-do Evx2 Glut		MouseBrain 03393			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113393			
PCL_INDV:CS202211210_3394	MouseBrain 03394 - CS202211210_3394	3394 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3394		3394 PB-an-do Evx2 Glut		MouseBrain 03394			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113394			
PCL_INDV:CS202211210_3395	MouseBrain 03395 - CS202211210_3395	3395 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3395		3395 PB-an-do Evx2 Glut		MouseBrain 03395			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113395			
PCL_INDV:CS202211210_3396	MouseBrain 03396 - CS202211210_3396	3396 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3396		3396 PB-an-do Evx2 Glut		MouseBrain 03396			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113396			
PCL_INDV:CS202211210_3397	MouseBrain 03397 - CS202211210_3397	3397 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3397		3397 PB-an-do Evx2 Glut		MouseBrain 03397			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113397			
PCL_INDV:CS202211210_3398	MouseBrain 03398 - CS202211210_3398	3398 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3398		3398 PB-an-do Evx2 Glut		MouseBrain 03398			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113398			
PCL_INDV:CS202211210_3399	MouseBrain 03399 - CS202211210_3399	3399 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3399		3399 PB-an-do Evx2 Glut		MouseBrain 03399			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113399			
PCL_INDV:CS202211210_3400	MouseBrain 03400 - CS202211210_3400	3400 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3400		3400 PB-an-do Evx2 Glut		MouseBrain 03400			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113400			
PCL_INDV:CS202211210_3401	MouseBrain 03401 - CS202211210_3401	3401 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3401		3401 PB-an-do Evx2 Glut		MouseBrain 03401			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113401			
PCL_INDV:CS202211210_3402	MouseBrain 03402 - CS202211210_3402	3402 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3402		3402 PB-an-do Evx2 Glut		MouseBrain 03402			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113402			
PCL_INDV:CS202211210_3403	MouseBrain 03403 - CS202211210_3403	3403 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3403		3403 PB-an-do Evx2 Glut		MouseBrain 03403			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113403			
PCL_INDV:CS202211210_3404	MouseBrain 03404 - CS202211210_3404	3404 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3404		3404 PB-an-do Evx2 Glut		MouseBrain 03404			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113404			
PCL_INDV:CS202211210_3405	MouseBrain 03405 - CS202211210_3405	3405 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3405		3405 PB-an-do Evx2 Glut		MouseBrain 03405			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113405			
PCL_INDV:CS202211210_3406	MouseBrain 03406 - CS202211210_3406	3406 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3406		3406 PB-an-do Evx2 Glut		MouseBrain 03406			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113406			
PCL_INDV:CS202211210_3407	MouseBrain 03407 - CS202211210_3407	3407 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3407		3407 PB-an-do Evx2 Glut		MouseBrain 03407			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113407			
PCL_INDV:CS202211210_3408	MouseBrain 03408 - CS202211210_3408	3408 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3408		3408 PB-an-do Evx2 Glut		MouseBrain 03408			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113408			
PCL_INDV:CS202211210_3409	MouseBrain 03409 - CS202211210_3409	3409 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3409		3409 PB-an-do Evx2 Glut		MouseBrain 03409			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113409			
PCL_INDV:CS202211210_3410	MouseBrain 03410 - CS202211210_3410	3410 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3410		3410 PB-an-do Evx2 Glut		MouseBrain 03410			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113410			
PCL_INDV:CS202211210_3411	MouseBrain 03411 - CS202211210_3411	3411 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3411		3411 PB-an-do Evx2 Glut		MouseBrain 03411			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113411			
PCL_INDV:CS202211210_3412	MouseBrain 03412 - CS202211210_3412	3412 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3412		3412 PB-an-do Evx2 Glut		MouseBrain 03412			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113412			
PCL_INDV:CS202211210_3413	MouseBrain 03413 - CS202211210_3413	3413 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3413		3413 PB-an-do Evx2 Glut		MouseBrain 03413			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113413			
PCL_INDV:CS202211210_3414	MouseBrain 03414 - CS202211210_3414	3414 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3414		3414 PB-an-do Evx2 Glut		MouseBrain 03414			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113414			
PCL_INDV:CS202211210_3415	MouseBrain 03415 - CS202211210_3415	3415 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3415		3415 PB-an-do Evx2 Glut		MouseBrain 03415			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113415			
PCL_INDV:CS202211210_3416	MouseBrain 03416 - CS202211210_3416	3416 PB-an-do Evx2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5371		CS202211210_3416		3416 PB-an-do Evx2 Glut		MouseBrain 03416			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0113416			
