cluster_id	cluster_label	supertype_id	supertype_label	supertype_id_label	subclass_id	subclass_label	subclass_id_label	class_id	class_label	class_id_label	division_id	division_label	division_id_label	neighborhood	nt_type_label	nt_type_combo_label	nt.markers	np.markers	combo.markers	top.markers	tentative_anatomical_annotation	max_dissection_region	cluster_size	size.10xv2	size.10xv3	F	M	sex bias	Dark	Light	gene.counts.10xv2	gene.counts.10xv3	umi.counts.10xv2	umi.counts.10xv3	qc.score.10xv2	qc.score.10xv3	taxonomy_id	cell_set_accession.cluster	cell_set_accession.supertype	cell_set_accession.subclass	cell_set_accession.class	cell_set_accession.division
2645	2645 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:8.4	Adcyap1:6.4	9030622O22Rik,Sim1,Vcan,Ttc6	9030622O22Rik,Foxa2,Dmrta2	PAG ve	MB	68	0	68	0.67	0.33		0.26	0.74		7040.23529411765		34579.6029411765		391.924407677562	CCN202212150	CS202212150_2645	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2646	2646 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:9.1	Cck:8.6,Adcyap1:6.2,Crh:3	9030622O22Rik,Sim1,Dkk2	9030622O22Rik,Foxa2,Sim1	RN	MB	14	0	14	0.7	0.3		0	1		7742.92857142857		40717.1428571429		406.993886009309	CCN202212150	CS202212150_2646	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2647	2647 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:8.7	Adcyap1:4.2,Penk:3.4,Cck:3.4	9030622O22Rik,Pou4f1,Gda,Cdh18	9030622O22Rik,Foxa2,Dmrta2	PAG ve (ant and po)	MB	202	4	198	0.54	0.46		0.31	0.69	5491.25	7386.0202020202	16362.75	37155.0101010101	425.732674986171	405.720464077666	CCN202212150	CS202212150_2647	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2648	2648 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:9.1	Adcyap1:5.8,Penk:4	9030622O22Rik,D130009I18Rik	9030622O22Rik,Foxa2,Dmrta2	PAG ve (ant and po)	MB	62	0	62	0.62	0.38		0.08	0.92		8191.54838709677		49376.1129032258		416.939549499624	CCN202212150	CS202212150_2648	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2649	2649 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:8.8	Adcyap1:7.3	Pitx2,Dmrta2,Lancl3,Tacr3	Pitx2,Dmrta2,Emx2os	MB ant ve scattered	HY	91	3	88	0.54	0.46		0.25	0.75	4180.66666666667	8059.42045454545	9534	44275.4090909091	354.921741073262	398.279350582087	CCN202212150	CS202212150_2649	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2650	2650 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:8.4	Adcyap1:8.5,Cartpt:5.5,Penk:3.6,Pdyn:3.1	Grxcr2,D130009I18Rik,C1ql4	Grxcr2,Dmrta2,Pirt	PAG ve	MB	43	0	43	0.53	0.47		0.12	0.88		7407.44186046512		39262.3255813954		403.492164900028	CCN202212150	CS202212150_2650	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2651	2651 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:8	Adcyap1:6.9,Nmu:6.5,Cck:6.2,Gal:5.9,Pdyn:5.5	Grxcr2,Nmu	Grxcr2,Nmu,Gm7271	PAG ve	MB	21	0	21	0.72	0.28		0	1		8240.57142857143		44935.2380952381		413.053725438436	CCN202212150	CS202212150_2651	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2652	2652 PAG Dmrta2 Glut	585	PAG Dmrta2 Glut	0585 PAG Dmrta2 Glut	144	PAG Dmrta2 Glut	144 PAG Dmrta2 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:8,MB-HB-Glut:8	Glut	Glut	Slc17a6:9	Adcyap1:5	Pitx2,Tshr,Dgkk	Pitx2,Dmrta2,Sim1	PAG ve	MB	27	2	25	0.75	0.25		0	1	4784	7849.12	15623	42407.68	385.888102649361	404.751978274655	CCN202212150	CS202212150_2652	CS202212150_5723	CS202212150_5723	CS202212150_6363	CS202212150_6377
2653	2653 MRN-PAG Nkx6-1 Glut	586	MRN-PAG Nkx6-1 Glut	0586 MRN-PAG Nkx6-1 Glut	145	MRN-PAG Nkx6-1 Glut	145 MRN-PAG Nkx6-1 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Glut:5	Glut	Glut	Slc17a6:8.1	Penk:5.5,Adcyap1:3.8	Nkx6-1,Atp6v1c2,Gabrq	Nkx6-1,Pitx2,Sim1	MRN	MB	97	0	97	0.7	0.3		0.06	0.94		6605.71134020619		29712.2680412371		377.06754227527	CCN202212150	CS202212150_2653	CS202212150_5724	CS202212150_5724	CS202212150_6363	CS202212150_6377
2654	2654 MRN-PAG Nkx6-1 Glut	586	MRN-PAG Nkx6-1 Glut	0586 MRN-PAG Nkx6-1 Glut	145	MRN-PAG Nkx6-1 Glut	145 MRN-PAG Nkx6-1 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Glut:5	Glut	Glut	Slc17a6:8.6	NA	4933429O19Rik,Nkx6-1,Fgf10	4933429O19Rik,Nkx6-1,Sim1	MRN PAG	MB	98	0	98	0.63	0.37		0.19	0.81		6765.62244897959		29785.9489795918		386.520084450655	CCN202212150	CS202212150_2654	CS202212150_5724	CS202212150_5724	CS202212150_6363	CS202212150_6377
2655	2655 MRN-PAG Nkx6-1 Glut	586	MRN-PAG Nkx6-1 Glut	0586 MRN-PAG Nkx6-1 Glut	145	MRN-PAG Nkx6-1 Glut	145 MRN-PAG Nkx6-1 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Glut:5	Glut	Glut	Slc17a6:8.3	Penk:7.2,Adcyap1:4.8	Nkx6-1,Sim1,Trpc6,C1ql1	Nkx6-1,Pitx2,Sim1	MRN PAG	MB	66	0	66	0.63	0.37		0.15	0.85		6641.07575757576		28799.0606060606		381.382719106415	CCN202212150	CS202212150_2655	CS202212150_5724	CS202212150_5724	CS202212150_6363	CS202212150_6377
2656	2656 MRN-PAG Nkx6-1 Glut	586	MRN-PAG Nkx6-1 Glut	0586 MRN-PAG Nkx6-1 Glut	145	MRN-PAG Nkx6-1 Glut	145 MRN-PAG Nkx6-1 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Glut:5	Glut	Glut	Slc17a6:8.2	Adcyap1:6.3	4933429O19Rik,Sim1,Gm20713	4933429O19Rik,Nkx6-1,Sim1	MRN PAG	MB	43	0	43	0.68	0.32		0	1		6888.58139534884		30007.7674418605		385.352917499955	CCN202212150	CS202212150_2656	CS202212150_5724	CS202212150_5724	CS202212150_6363	CS202212150_6377
2657	2657 MRN-PAG Nkx6-1 Glut	586	MRN-PAG Nkx6-1 Glut	0586 MRN-PAG Nkx6-1 Glut	145	MRN-PAG Nkx6-1 Glut	145 MRN-PAG Nkx6-1 Glut	16	MB Glut	16 MB Glut	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:5,MB-HB-Glut:5	Glut	Glut	Slc17a6:8.6	Penk:8.2,Adcyap1:6.6,Tac1:6.5,Crh:3.2	Nkx6-1,Gna14,Sim1	Nkx6-1,Pitx2,Gna14	PAG	MB	41	0	41	0.69	0.31		0.22	0.78		7042.9756097561		33108.756097561		394.422692030488	CCN202212150	CS202212150_2657	CS202212150_5724	CS202212150_5724	CS202212150_6363	CS202212150_6377
2658	2658 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero	Slc6a4:11.5	NA	Slc6a4,Sox14,Col14a1	Slc6a4,Tph2,Fev	RAmb	MB	78	0	78	0.78	0.22		0.32	0.68		9506.41025641026		88714.3333333333		425.987879795772	CCN202212150	CS202212150_2658	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2659	2659 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero	Slc6a4:11.6	NA	Slc6a4,Enpep	Slc6a4,Tph2,Fev	RAmb	MB	70	0	70	0.72	0.28		0.6	0.4		8723.51428571429		66269.2142857143		408.826326911206	CCN202212150	CS202212150_2659	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2660	2660 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc6a4:10.1,Slc17a8:6.7	NA	Slc6a4,Proser2,Ephb1,Adam12	Slc6a4,Tph2,Fev	RAmb	MB	85	0	85	0.61	0.39		0.37	0.63		8086.29411764706		52270.8823529412		397.691123531883	CCN202212150	CS202212150_2660	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2661	2661 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc6a4:11.4,Slc17a8:6.1	Pdyn:5.3	Slc6a4,Prokr2,Nxph4	Slc6a4,Tph2,Fev	RAmb	MB	91	0	91	0.6	0.4		0.56	0.44		8959.95604395604		69393.1318681319		416.599572690902	CCN202212150	CS202212150_2661	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2662	2662 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc6a4:11.7,Slc17a8:8.3	Pdyn:3.6	Slc6a4,Oca2,Crhr2	Slc6a4,Tph2,Fev	RAmb	MB	102	0	102	0.43	0.57		0.63	0.37		9660.94117647059		91894.5980392157		432.441513297225	CCN202212150	CS202212150_2662	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2663	2663 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero	Slc6a4:11.6	Trh:6.1	Slc6a4,Trh,En1	Slc6a4,Tph2,Fev	RAmb	MB	136	0	136	0.61	0.39		0.37	0.63		8659.89705882353		65856.875		413.838053346551	CCN202212150	CS202212150_2663	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2664	2664 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero	Slc6a4:8.7	Adcyap1:4.5	Slc6a4,Adamts19,Slc22a3	Slc6a4,Fev,Cryba2	CS ve RPO	PONS	39	0	39	0.69	0.31		0.55	0.45		7204.94871794872		38385.7179487179		402.252017494226	CCN202212150	CS202212150_2664	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2665	2665 MB-MY Glut-Sero_1	587	MB-MY Glut-Sero_1	0587 MB-MY Glut-Sero_1	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc17a8:9.2,Slc6a4:4.2	NA	Fev,Cckar,Gm40999	Fev,Slc6a4,Cryba2	CS ve RPO	PONS	66	0	66	0.77	0.23		0.53	0.47		8352.22727272727		53788.2121212121		410.699100841415	CCN202212150	CS202212150_2665	CS202212150_5725	CS202212150_6249	CS202212150_6249	CS202212150_6377
2666	2666 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc6a4:10.2,Slc17a8:6.6	Pdyn:6.3	Slc6a4,Cckar,A730018C14Rik,En1	Slc6a4,Tph2,Fev	RAmb	MB	67	0	67	0.64	0.36		0.46	0.54		8178.41791044776		50165.5373134328		410.691190720845	CCN202212150	CS202212150_2666	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2667	2667 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc17a8:9,Slc6a4:4.4	NA	Fev,Adamts5,Tacr1,Tph2	Fev,Tph2,Slc6a4	NA	MB	96	0	96	0.39	0.61		0.34	0.66		6981.83333333333		33234.6145833333		399.671886369968	CCN202212150	CS202212150_2667	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2668	2668 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.4	NA	Fev,Megf11,Sertm1,Tacr1	Fev,Cryba2,Nr1h4	CS ve RPO	PONS	124	0	124	0.62	0.38		0.45	0.55		7507.45967741936		38355.7016129032		394.024582366418	CCN202212150	CS202212150_2668	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2669	2669 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.2	NA	Fev,A730046J19Rik,Car8	Fev,Slc17a8,Foxa1	NA	MB	85	0	85	0.48	0.52		0.66	0.34		7982.63529411765		44413.2470588235		405.826156519061	CCN202212150	CS202212150_2669	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2670	2670 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.2	Penk:8.1,Nts:7.3,Adcyap1:4	Fev,Nts,Kazald1	Fev,Slc17a8,Gm45680	NA	MB	53	0	53	0.42	0.58		0.37	0.63		7635.64150943396		38286.1698113208		391.551956218173	CCN202212150	CS202212150_2670	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2671	2671 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.8	Sst:6.8,Penk:6.8,Nts:4.4	Fev,Tll2,Bves,Gchfr	Fev,Tll2,Slc17a8	NA	PONS	75	0	75	0.62	0.38		0.43	0.57		6754.13333333333		28695		377.977568064028	CCN202212150	CS202212150_2671	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2672	2672 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.5	Penk:5.9	Fev,9030622O22Rik	Fev,9030622O22Rik,Nr1h4	NA	PONS	44	0	44	0.4	0.6		0.59	0.41		7868.36363636364		42656.1136363636		399.072589900394	CCN202212150	CS202212150_2672	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2673	2673 MB-MY Glut-Sero_2	588	MB-MY Glut-Sero_2	0588 MB-MY Glut-Sero_2	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:8.3	NA	Fev,Ifi27l2a,Megf11	Fev,Nr1h4,Slc17a8	NA	PONS	88	0	88	0.58	0.42		0.12	0.88		6676.15909090909		28056.1136363636		391.931907051486	CCN202212150	CS202212150_2673	CS202212150_5726	CS202212150_6249	CS202212150_6249	CS202212150_6377
2674	2674 MB-MY Glut-Sero_3	589	MB-MY Glut-Sero_3	0589 MB-MY Glut-Sero_3	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc17a8:9.3,Slc6a4:6.8	NA	Slc6a4,L3mbtl4	Slc6a4,Fev,Cryba2	DR	MB	55	0	55	0.59	0.41		0.09	0.91		7866.18181818182		44117.2545454545		389.45350018897	CCN202212150	CS202212150_2674	CS202212150_5727	CS202212150_6249	CS202212150_6249	CS202212150_6377
2675	2675 MB-MY Glut-Sero_3	589	MB-MY Glut-Sero_3	0589 MB-MY Glut-Sero_3	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.4	Tac1:4	Fev,Galr1,Acvr1c	Fev,Slc17a8,2610027F03Rik	DR	MB	104	0	104	0.51	0.49		0.22	0.78		7046.79807692308		32184.8942307692		380.098361280774	CCN202212150	CS202212150_2675	CS202212150_5727	CS202212150_6249	CS202212150_6249	CS202212150_6377
2676	2676 MB-MY Glut-Sero_3	589	MB-MY Glut-Sero_3	0589 MB-MY Glut-Sero_3	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.6	Adcyap1:4.1	Fev,Npbwr1	Fev,Gchfr,Cryba2	DR	MB	198	1	197	0.49	0.51		0.19	0.81	2966	6617.56345177665	5769	27680.8934010152	299.056229935502	374.850254700088	CCN202212150	CS202212150_2676	CS202212150_5727	CS202212150_6249	CS202212150_6249	CS202212150_6377
2677	2677 MB-MY Glut-Sero_3	589	MB-MY Glut-Sero_3	0589 MB-MY Glut-Sero_3	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:8.5	Adcyap1:4.1	Fev,4921518K17Rik,Bmp3	Fev,Gchfr,Slc17a8	DR	MB	58	0	58	0.35	0.65		0.23	0.77		6889.89655172414		30769.3448275862		376.017851186405	CCN202212150	CS202212150_2677	CS202212150_5727	CS202212150_6249	CS202212150_6249	CS202212150_6377
2678	2678 MB-MY Glut-Sero_3	589	MB-MY Glut-Sero_3	0589 MB-MY Glut-Sero_3	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:10	Adcyap1:7.6,Nts:6.7,Sst:6.3,Penk:4.7	Fev,Nts,Galr1	Fev,Gm13849,Nr1h4	DR	MB	37	0	37	0.38	0.62		0.33	0.67		7139.4054054054		32412.3243243243		381.294007693733	CCN202212150	CS202212150_2678	CS202212150_5727	CS202212150_6249	CS202212150_6249	CS202212150_6377
2679	2679 MB-MY Glut-Sero_3	589	MB-MY Glut-Sero_3	0589 MB-MY Glut-Sero_3	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Glut	Glut	Slc17a8:9.9	Adcyap1:5.7,Tac1:4,Calca:3.2	Fev,Gm44992	Fev,Gm34004,Gm44992	DR	MB	61	0	61	0.5	0.5		0.33	0.67		7166.26229508197		34179.3442622951		388.451694293139	CCN202212150	CS202212150_2679	CS202212150_5727	CS202212150_6249	CS202212150_6249	CS202212150_6377
2680	2680 MB-MY Glut-Sero_4	590	MB-MY Glut-Sero_4	0590 MB-MY Glut-Sero_4	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero	Slc6a4:11.1	NA	Slc6a4,Npas1,Calcr	Slc6a4,Tph2,Fev	RAmb	MB	70	0	70	0.66	0.34		0.3	0.7		8518.58571428571		61720.1		417.924771131188	CCN202212150	CS202212150_2680	CS202212150_5728	CS202212150_6249	CS202212150_6249	CS202212150_6377
2681	2681 MB-MY Glut-Sero_4	590	MB-MY Glut-Sero_4	0590 MB-MY Glut-Sero_4	146	MB-MY Glut-Sero	146 MB-MY Glut-Sero	18	MB-HB Sero	18 MB-HB Sero	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:32,MB-HB-Glut:32	Sero	Sero-Glut	Slc6a4:10.8,Slc17a8:4	Adcyap1:4.1	Slc6a4,Gm49729,Gm20559,Trhde	Slc6a4,Tph2,Fev	CS ve RPO	PONS	55	0	55	0.59	0.41		0.73	0.27		8693		61632.7454545455		412.659019903694	CCN202212150	CS202212150_2681	CS202212150_5728	CS202212150_6249	CS202212150_6249	CS202212150_6377
